,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,location,phone,display_phone,distance,latitude,longitude,city,state,postal
14,uOxHLnePU2wyTqPJ_p7ryw,mercato-bar-and-kitchen-ithaca,Mercato Bar & Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/Q0Rts89B7h3pUOu2yLL3DQ/o.jpg,False,https://www.yelp.com/biz/mercato-bar-and-kitchen-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,131,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,['delivery'],$$$,"{'address1': '108 N Aurora St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['108 N Aurora St', 'Ithaca, NY 14850']}",+16073195171,(607) 319-5171,3901.027017253959,42.439982,-76.49589,Ithaca,NY,14850
15,BdpaiSFcwCJKQHV7nhez7g,just-a-taste-ithaca,Just A Taste,https://s3-media4.fl.yelpcdn.com/bphoto/poPn1wrWL91fC4anDoQFJA/o.jpg,False,https://www.yelp.com/biz/just-a-taste-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,386,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$,"{'address1': '116 N Aurora St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['116 N Aurora St', 'Ithaca, NY 14850']}",+16072779463,(607) 277-9463,3923.164042990022,42.4401574,-76.495799,Ithaca,NY,14850
16,T2C1nLKmMhYrE-u0kkkbXg,milkstand-no-title,Milkstand,https://s3-media1.fl.yelpcdn.com/bphoto/yg3Az7GGgdQIMrKbc9cnYw/o.jpg,False,https://www.yelp.com/biz/milkstand-no-title?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,21,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,[],,"{'address1': '215 N Meadow St', 'address2': None, 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['215 N Meadow St', 'Ithaca, NY 14850']}",+16072731691,(607) 273-1691,3688.5366950507564,42.44076,-76.50811,Ithaca,NY,14850
17,Ey6t9YAXkaIp8Qi-nWEnDg,waffle-frolic-ithaca,Waffle Frolic,https://s3-media1.fl.yelpcdn.com/bphoto/wotFL1uKEEHuFUzRDhrdpw/o.jpg,False,https://www.yelp.com/biz/waffle-frolic-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,312,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$$,"{'address1': '146 E State St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['146 E State St', 'Ithaca, NY 14850']}",+16073190999,(607) 319-0999,3829.7722783842637,42.439759,-76.497395,Ithaca,NY,14850
18,U51HmRCmyf62KTj_rVtdcg,the-heights-restaurant-and-h-bar-ithaca,The Heights Restaurant and H Bar,https://s3-media3.fl.yelpcdn.com/bphoto/TusG6Hf9AuBoNVChWRbZtg/o.jpg,False,https://www.yelp.com/biz/the-heights-restaurant-and-h-bar-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,156,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.5,['delivery'],$$$,"{'address1': '903 Hanshaw Rd', 'address2': '', 'address3': 'Community Corners Ctr', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['903 Hanshaw Rd', 'Community Corners Ctr', 'Ithaca, NY 14850']}",+16072574144,(607) 257-4144,7384.742133301312,42.4689178466797,-76.4796142578125,Ithaca,NY,14850
19,oEP8EQRxILT8svJmALwh6w,the-boatyard-grill-ithaca-2,The BoatYard Grill,https://s3-media1.fl.yelpcdn.com/bphoto/-B4JmzrbgUVeQOgi4yHMlA/o.jpg,False,https://www.yelp.com/biz/the-boatyard-grill-ithaca-2?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,382,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,['delivery'],$$,"{'address1': '525 Taughannock Blvd', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['525 Taughannock Blvd', 'Ithaca, NY 14850']}",+16072562628,(607) 256-2628,4214.579240428279,42.445901484676,-76.5126394888656,Ithaca,NY,14850
20,dOSIUeoARyeKvD3qZfFN9g,bickering-twins-ithaca-2,Bickering Twins,https://s3-media2.fl.yelpcdn.com/bphoto/M27AsYyZQBHCnCdmG9oojw/o.jpg,False,https://www.yelp.com/biz/bickering-twins-ithaca-2?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,104,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$,"{'address1': '114 N Cayuga St', 'address2': '', 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['114 N Cayuga St', 'Ithaca, NY 14850']}",+16073190653,(607) 319-0653,3788.040466433069,42.4398597,-76.4990866344684,Ithaca,NY,14850
21,bSs6PgwqIa7QeimK7gokOQ,lincoln-street-diner-ithaca,Lincoln Street Diner,https://s3-media2.fl.yelpcdn.com/bphoto/4cmDnMs4Bl4yBTOGtGTguA/o.jpg,False,https://www.yelp.com/biz/lincoln-street-diner-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,121,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],$,"{'address1': '309 E Lincoln St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['309 E Lincoln St', 'Ithaca, NY 14850']}",+16072161616,(607) 216-1616,5116.892076658046,42.45196,-76.49694,Ithaca,NY,14850
22,5HZ4FHPawNxmpH8g-mk5qw,luna-inspired-street-food-ithaca-7,Luna Inspired Street Food,https://s3-media3.fl.yelpcdn.com/bphoto/ci7G94QTnFNAaXJVbaUn7Q/o.jpg,False,https://www.yelp.com/biz/luna-inspired-street-food-ithaca-7?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,147,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.0,"['pickup', 'delivery']",$$,"{'address1': '113 N Aurora St', 'address2': None, 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['113 N Aurora St', 'Ithaca, NY 14850']}",+16072696139,(607) 269-6139,3931.1713365527817,42.44008,-76.49549,Ithaca,NY,14850
23,uiG4OYuNO621geV52BjHtQ,texas-roadhouse-ithaca-3,Texas Roadhouse,https://s3-media1.fl.yelpcdn.com/bphoto/vx6fKhp747BValPZeCaQOA/o.jpg,False,https://www.yelp.com/biz/texas-roadhouse-ithaca-3?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,67,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,[],$$,"{'address1': '719-25 South Meadow St', 'address2': '', 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['719-25 South Meadow St', 'Ithaca, NY 14850']}",+16072721621,(607) 272-1621,2620.6603919771,42.430866,-76.50758,Ithaca,NY,14850
24,ZmSPwl8y35H2hSC8IZruvQ,coal-yard-cafe-ithaca,Coal Yard Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/hfIF85YKWmwpHOmzPDB4lQ/o.jpg,False,https://www.yelp.com/biz/coal-yard-cafe-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,88,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,['delivery'],$$,"{'address1': '143 Maple Ave', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['143 Maple Ave', 'Ithaca, NY 14850']}",+16072770734,(607) 277-0734,4943.591230631995,42.44110038151459,-76.47534974110262,Ithaca,NY,14850
25,sPJjKbM7YtrIeL_rtr0V2Q,coltivare-ithaca,Coltivare,https://s3-media3.fl.yelpcdn.com/bphoto/hiJVSDqC9Mfxs-DMZs1mLQ/o.jpg,False,https://www.yelp.com/biz/coltivare-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,149,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"['pickup', 'delivery']",$$$,"{'address1': '235 S Cayuga St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['235 S Cayuga St', 'Ithaca, NY 14850']}",+16078822333,(607) 882-2333,3540.507206529082,42.43738,-76.49855,Ithaca,NY,14850
26,deiC4MxpjlCsSCnW6czpTw,italian-carry-out-ithaca,Italian Carry Out,https://s3-media4.fl.yelpcdn.com/bphoto/__raVtXz2cvU0SswFr4Saw/o.jpg,False,https://www.yelp.com/biz/italian-carry-out-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,23,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"['pickup', 'delivery']",$$,"{'address1': '1070 Danby Rd', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['1070 Danby Rd', 'Ithaca, NY 14850']}",+16072561111,(607) 256-1111,999.8953955945439,42.4086799,-76.50346,Ithaca,NY,14850
27,P5E6e4qHctElZuDa4uyolw,kilpatricks-publick-house-ithaca,Kilpatrick's Publick House,https://s3-media4.fl.yelpcdn.com/bphoto/IwmX8QRhRsGRf6wkNIUQyw/o.jpg,False,https://www.yelp.com/biz/kilpatricks-publick-house-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,111,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.5,['pickup'],$$,"{'address1': '130 E Seneca St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['130 E Seneca St', 'Ithaca, NY 14850']}",+16072732632,(607) 273-2632,3920.860621807449,42.4407386779785,-76.4974136352539,Ithaca,NY,14850
28,c7AOTmbdbIlHhLb-6A7FbQ,pasta-vitto-ithaca,Pasta Vitto,https://s3-media1.fl.yelpcdn.com/bphoto/-L9ONxsyZZhc34-qcsPj8w/o.jpg,False,https://www.yelp.com/biz/pasta-vitto-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,34,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,['delivery'],,"{'address1': '215 E State St', 'address2': '', 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['215 E State St', 'Ithaca, NY 14850']}",+16078829672,(607) 882-9672,3810.915364599272,42.43916,-76.49615,Ithaca,NY,14850
29,ZfQlRAbG2tD4awgthoULvg,okenshields-ithaca,Okenshields,https://s3-media1.fl.yelpcdn.com/bphoto/ZuRKNlWk1CMJ0D2Vx82mIA/o.jpg,False,https://www.yelp.com/biz/okenshields-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,[],,"{'address1': '136 Ho Plz', 'address2': '', 'address3': 'Willard Straight Hall', 'city': 'Ithaca', 'zip_code': '14853', 'country': 'US', 'state': 'NY', 'display_address': ['136 Ho Plz', 'Willard Straight Hall', 'Ithaca, NY 14853']}",+16072556636,(607) 255-6636,5061.561304508984,42.4467049,-76.4830579,Ithaca,NY,14853
