,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,location,phone,display_phone,distance,latitude,longitude,city,state,postal
12,m1zppUNGsGFz6BfWzBF_2Q,taste-of-thai-ithaca,Taste of Thai,https://s3-media4.fl.yelpcdn.com/bphoto/JDiBtt1vqpZ6SlEeCMyOvw/o.jpg,False,https://www.yelp.com/biz/taste-of-thai-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,228,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"['delivery', 'pickup']",$$,"{'address1': '216 E State St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['216 E State St', 'Ithaca, NY 14850']}",+16072565487,(607) 256-5487,3865.1599689497707,42.4397129557984,-76.496182038755,Ithaca,NY,14850
13,JlCzPAtL7rA5GdCmyUEPow,de-tasty-hot-pot-ithaca-2,De Tasty Hot Pot,https://s3-media1.fl.yelpcdn.com/bphoto/117FpG0SyQZ43naUH7lsUw/o.jpg,False,https://www.yelp.com/biz/de-tasty-hot-pot-ithaca-2?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,100,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"['pickup', 'delivery']",$$,"{'address1': '422 Eddy St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['422 Eddy St', 'Ithaca, NY 14850']}",+16078212312,(607) 821-2312,4432.197244545803,42.442215,-76.4876175,Ithaca,NY,14850
14,o4n3uHSLcoWTxFXr8UdjDQ,tibetan-momo-bar-ithaca,Tibetan Momo Bar,https://s3-media1.fl.yelpcdn.com/bphoto/KNhrmZ1NuHmqE_gN_tvQ-g/o.jpg,False,https://www.yelp.com/biz/tibetan-momo-bar-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,8,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'wraps', 'title': 'Wraps'}]",4.0,[],$,"{'address1': '171 E State St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['171 E State St', 'Ithaca, NY 14850']}",+16072167590,(607) 216-7590,3811.239500583081,42.4394279,-76.4969274,Ithaca,NY,14850
15,h0nPGPVrqZHCrrauTrywrA,mix-kitchen-and-bar-ithaca-11,MIX Kitchen & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/LVkDgxxE7b-Dh6bEao8rPQ/o.jpg,False,https://www.yelp.com/biz/mix-kitchen-and-bar-ithaca-11?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,302,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,['delivery'],$$,"{'address1': '205 Elmira Rd', 'address2': None, 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['205 Elmira Rd', 'Ithaca, NY 14850']}",+16073194248,(607) 319-4248,2677.87328115426,42.4303125,-76.5031673,Ithaca,NY,14850
16,G6eVUNDvfCiFy8ICavGScQ,vietnam-restaurant-ithaca,Vietnam Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/HFDi61MAtVlwRpJsaxt7zQ/o.jpg,False,https://www.yelp.com/biz/vietnam-restaurant-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,53,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"['pickup', 'delivery']",$,"{'address1': '208 Dryden Rd', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['208 Dryden Rd', 'Ithaca, NY 14850']}",+16072735030,(607) 273-5030,4528.518879342181,42.441754835371,-76.484657922923,Ithaca,NY,14850
17,hKxb9hKV6yb8K12Y7ccGMw,tamarind-ithaca-2,Tamarind,https://s3-media2.fl.yelpcdn.com/bphoto/ne_ae2gv8Ixq1RiEcsGktQ/o.jpg,False,https://www.yelp.com/biz/tamarind-ithaca-2?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,131,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",3.5,"['delivery', 'pickup']",$$,"{'address1': '503 N Meadow St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['503 N Meadow St', 'Ithaca, NY 14850']}",+16072772220,(607) 277-2220,3978.1799096200375,42.44345,-76.50826,Ithaca,NY,14850
18,BdpaiSFcwCJKQHV7nhez7g,just-a-taste-ithaca,Just A Taste,https://s3-media4.fl.yelpcdn.com/bphoto/poPn1wrWL91fC4anDoQFJA/o.jpg,False,https://www.yelp.com/biz/just-a-taste-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,386,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$,"{'address1': '116 N Aurora St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['116 N Aurora St', 'Ithaca, NY 14850']}",+16072779463,(607) 277-9463,3923.164042990022,42.4401574,-76.495799,Ithaca,NY,14850
19,BRgMPd46utKLTAnPznnKhA,gangnam-station-ithaca,Gangnam Station,https://s3-media3.fl.yelpcdn.com/bphoto/tSLYpi_kK_BUNiNGDlZ7FA/o.jpg,False,https://www.yelp.com/biz/gangnam-station-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,35,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"['pickup', 'delivery']",$$,"{'address1': '104 Dryden Rd', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['104 Dryden Rd', 'Ithaca, NY 14850']}",+16072563333,(607) 256-3333,4448.727943793844,42.44175,-76.48642,Ithaca,NY,14850
20,7FD_ny67bnS6Zm3oa104VA,taste-of-thai-express-ithaca,Taste of Thai Express,https://s3-media1.fl.yelpcdn.com/bphoto/aamFZ1ZpeCXxjHRff8FJjw/o.jpg,False,https://www.yelp.com/biz/taste-of-thai-express-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,206,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"['delivery', 'pickup']",$$,"{'address1': '209 S Meadow St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['209 S Meadow St', 'Ithaca, NY 14850']}",+16072728424,(607) 272-8424,3368.864561307744,42.43772,-76.50797,Ithaca,NY,14850
21,6z325jAQeDbHMWNYWblslg,four-seasons-ithaca,Four Seasons,https://s3-media2.fl.yelpcdn.com/bphoto/T434WceAbQfY7oKmpEfN8Q/o.jpg,False,https://www.yelp.com/biz/four-seasons-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,81,"[{'alias': 'korean', 'title': 'Korean'}]",3.0,['delivery'],$$,"{'address1': '404 Eddy St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['404 Eddy St', 'Ithaca, NY 14850']}",+16072771117,(607) 277-1117,4396.468989210864,42.4418099,-76.48761,Ithaca,NY,14850
22,bXfIkF9q3Fx9FGS9-hcHUA,ling-ling-kitchen-ithaca,Ling Ling Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/X5tAQ9kHO2tDxU04pNmb1g/o.jpg,False,https://www.yelp.com/biz/ling-ling-kitchen-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,20,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"['pickup', 'delivery']",,"{'address1': '222 Elmira Rd', 'address2': 'Ste 9', 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['222 Elmira Rd', 'Ste 9', 'Ithaca, NY 14850']}",+16072720718,(607) 272-0718,2546.9473547538187,42.430026,-76.506842,Ithaca,NY,14850
23,7SYHfmqP7Xw_Wd0zZ5kTAQ,spring-buffet-and-grill-ithaca,Spring Buffet & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/uMg9NPq9IoX0BiVmmfKFyA/o.jpg,False,https://www.yelp.com/biz/spring-buffet-and-grill-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,44,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"['delivery', 'pickup']",$$,"{'address1': '106 Fairgrounds Memorial Pkwy', 'address2': '', 'address3': 'South Meadow Square', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['106 Fairgrounds Memorial Pkwy', 'South Meadow Square', 'Ithaca, NY 14850']}",+16072777888,(607) 277-7888,2546.6576617984865,42.43081,-76.51203,Ithaca,NY,14850
24,HwuCZHFqHDrSGcug3p9KXg,oishii-bowl-ithaca,Oishii Bowl,https://s3-media1.fl.yelpcdn.com/bphoto/BIzdwVXdDIeXZ2wPLaHoew/o.jpg,False,https://www.yelp.com/biz/oishii-bowl-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,67,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.0,"['delivery', 'pickup']",$,"{'address1': '401 College Ave', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['401 College Ave', 'Ithaca, NY 14850']}",+16073194119,(607) 319-4119,4510.495107694949,42.4417305,-76.4850235,Ithaca,NY,14850
25,ntH3yiPIjLyMxYDCfY-UUQ,simeons-on-the-commons-ithaca,Simeon's On The Commons,https://s3-media4.fl.yelpcdn.com/bphoto/2TaVrMrzujSe9_dNSubfAQ/o.jpg,False,https://www.yelp.com/biz/simeons-on-the-commons-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,211,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,['delivery'],$$,"{'address1': '224 E State St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['224 E State St', 'Ithaca, NY 14850']}",+16072722212,(607) 272-2212,3892.2213835356742,42.43985,-76.49584,Ithaca,NY,14850
26,4Gzv_B96ssWG6OO5V5Bwtg,green-castle-asian-market-ithaca-10,Green Castle Asian Market,https://s3-media3.fl.yelpcdn.com/bphoto/ZXeakMxsrdU60lu5mha0kQ/o.jpg,False,https://www.yelp.com/biz/green-castle-asian-market-ithaca-10?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,11,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}]",4.0,[],$$,"{'address1': '2255 N Triphammer Rd', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['2255 N Triphammer Rd', 'Ithaca, NY 14850']}",+16072667879,(607) 266-7879,8489.977049853407,42.4800456759273,-76.4811503134918,Ithaca,NY,14850
27,RiMF2ekc_bU2v9q852FC6w,pokelava-ithaca,Pokelava,https://s3-media4.fl.yelpcdn.com/bphoto/Ek2yxL2oJXgcvPwNkaRIow/o.jpg,False,https://www.yelp.com/biz/pokelava-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,29,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.0,['delivery'],$$,"{'address1': '206B Dryden Rd', 'address2': None, 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['206B Dryden Rd', 'Ithaca, NY 14850']}",+16073390322,(607) 339-0322,4526.8748433071905,42.44174,-76.48477,Ithaca,NY,14850
28,5HZ4FHPawNxmpH8g-mk5qw,luna-inspired-street-food-ithaca-7,Luna Inspired Street Food,https://s3-media3.fl.yelpcdn.com/bphoto/ci7G94QTnFNAaXJVbaUn7Q/o.jpg,False,https://www.yelp.com/biz/luna-inspired-street-food-ithaca-7?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,147,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.0,"['pickup', 'delivery']",$$,"{'address1': '113 N Aurora St', 'address2': None, 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['113 N Aurora St', 'Ithaca, NY 14850']}",+16072696139,(607) 269-6139,3931.1713365527817,42.44008,-76.49549,Ithaca,NY,14850
29,RmCXdt16zlpr8esOrd31HQ,ren-s-mart-asian-groceries-ithaca,Ren’s Mart Asian Groceries,https://s3-media3.fl.yelpcdn.com/bphoto/fYdFoe9qqqHPORiF35-fFA/o.jpg,False,https://www.yelp.com/biz/ren-s-mart-asian-groceries-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,6,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.5,[],,"{'address1': '701 W Buffalo St', 'address2': '', 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['701 W Buffalo St', 'Ithaca, NY 14850']}",,,3644.860229659329,42.440695,-76.511105,Ithaca,NY,14850
30,nvd_6PF7AggAgQeme2E3Pg,win-li-supermarket-ithaca,Win Li Supermarket,https://s3-media1.fl.yelpcdn.com/bphoto/vVtxfxP8dsYy4suNXly7cw/o.jpg,False,https://www.yelp.com/biz/win-li-supermarket-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,15,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.5,[],$$,"{'address1': '374 Elmira Rd', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['374 Elmira Rd', 'Ithaca, NY 14850']}",+16072776790,(607) 277-6790,1504.3595944477418,42.42163,-76.51824,Ithaca,NY,14850
