,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,location,phone,display_phone,distance,latitude,longitude,city,state,postal
10,o7vyvdS7CytNq8kGZ5sU7g,maru-ramen-ithaca,Maru Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/Zaixyzlm1oghKdaa1y532w/o.jpg,False,https://www.yelp.com/biz/maru-ramen-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,175,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,['delivery'],$$,"{'address1': '512 W State St', 'address2': '', 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['512 W State St', 'Ithaca, NY 14850']}",+16073390329,(607) 339-0329,3569.8023341092885,42.43956,-76.5068299,Ithaca,NY,14850
11,lncA9vgtds17wx47oyATQA,the-bistro-at-la-tourelle-ithaca,The Bistro at La Tourelle,https://s3-media2.fl.yelpcdn.com/bphoto/_bf5VYcPtl9U7-LMJ4Yd3Q/o.jpg,False,https://www.yelp.com/biz/the-bistro-at-la-tourelle-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,33,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,[],$$,"{'address1': '1150 Danby Rd', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['1150 Danby Rd', 'Ithaca, NY 14850']}",+16072732734,(607) 273-2734,1276.6086162468264,42.401611,-76.5027959,Ithaca,NY,14850
12,I-chJJ72VHd_-WAaRVWhTg,loco-cantina-ithaca-2,Loco Cantina,https://s3-media2.fl.yelpcdn.com/bphoto/WHTZd9rrbAGB8F5oi9PbHA/o.jpg,False,https://www.yelp.com/biz/loco-cantina-ithaca-2?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,14,"[{'alias': 'lounges', 'title': 'Lounges'}]",3.5,"['pickup', 'delivery']",$$,"{'address1': '308 Stewart Ave', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['308 Stewart Ave', 'Ithaca, NY 14850']}",+16072735626,(607) 273-5626,4322.577889142748,42.44198,-76.4900399,Ithaca,NY,14850
13,ybewokFnvF5TSnBsVXyUTA,chipotle-mexican-grill-ithaca,Chipotle Mexican Grill,https://s3-media3.fl.yelpcdn.com/bphoto/trRuZewb_UhggtmYABJlsA/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,117,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,['delivery'],$,"{'address1': '740 S Meadow St', 'address2': 'Ste 100', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['740 S Meadow St', 'Ste 100', 'Ithaca, NY 14850']}",+16072720437,(607) 272-0437,2530.9134682853546,42.430155,-76.508227996575,Ithaca,NY,14850
14,VxOzTQd5tenLcVl30ITeug,mama-teresa-pizzeria-ithaca,Mama Teresa Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/-XOAzMXCWX8BvxFAcrfpTA/o.jpg,False,https://www.yelp.com/biz/mama-teresa-pizzeria-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,12,"[{'alias': 'mexican', 'title': 'Mexican'}]",1.5,"['pickup', 'delivery']",$,"{'address1': '1006 W Seneca St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['1006 W Seneca St', 'Ithaca, NY 14850']}",+16072726262,(607) 272-6262,3568.0503034769204,42.4401289,-76.5139872,Ithaca,NY,14850
15,oEP8EQRxILT8svJmALwh6w,the-boatyard-grill-ithaca-2,The BoatYard Grill,https://s3-media1.fl.yelpcdn.com/bphoto/-B4JmzrbgUVeQOgi4yHMlA/o.jpg,False,https://www.yelp.com/biz/the-boatyard-grill-ithaca-2?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,382,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,['delivery'],$$,"{'address1': '525 Taughannock Blvd', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['525 Taughannock Blvd', 'Ithaca, NY 14850']}",+16072562628,(607) 256-2628,4214.579240428279,42.445901484676,-76.5126394888656,Ithaca,NY,14850
16,CxOApc8E_VnFvwYDbaIoSw,ithaca-bakery-ithaca,Ithaca Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/MzXUoqL3lZ_2icbKuuFiSQ/o.jpg,False,https://www.yelp.com/biz/ithaca-bakery-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,375,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,['delivery'],$$,"{'address1': '400 N Meadow St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['400 N Meadow St', 'Ithaca, NY 14850']}",+16072737110,(607) 273-7110,3895.8567631801334,42.4427,-76.50876,Ithaca,NY,14850
17,9F2zRgWyn1srb9y4ZIg6Dg,frannys-food-truck-ithaca,Franny's Food Truck,https://s3-media4.fl.yelpcdn.com/bphoto/sxcAJ9qxjGM8PY47HTA2wQ/o.jpg,False,https://www.yelp.com/biz/frannys-food-truck-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,[],$$,"{'address1': 'University Ave', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14853', 'country': 'US', 'state': 'NY', 'display_address': ['University Ave', 'Ithaca, NY 14853']}",+16072550293,(607) 255-0293,5448.358138508678,42.451108,-76.483938,Ithaca,NY,14853
18,-ExjbUgOx7L17CdYpnSWDg,salsa-fiesta-ithaca-2,Salsa Fiesta,,False,https://www.yelp.com/biz/salsa-fiesta-ithaca-2?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.0,['delivery'],,"{'address1': '215 E State St', 'address2': None, 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['215 E State St', 'Ithaca, NY 14850']}",+16072722666,(607) 272-2666,3810.915364599272,42.43916,-76.49615,Ithaca,NY,14850
19,8NcUNYYey1WZMRchRdDQTw,level-b-ithaca,Level B,https://s3-media3.fl.yelpcdn.com/bphoto/SIOV1OWu1LEI8ma7GjtLEg/o.jpg,False,https://www.yelp.com/biz/level-b-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,11,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",2.5,[],$,"{'address1': '410 Eddy St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['410 Eddy St', 'Ithaca, NY 14850']}",+16072723888,(607) 272-3888,4410.524471007787,42.44198,-76.48767,Ithaca,NY,14850
20,ShSe4B4BaLr-jBbxHc76Xw,taco-bell-ithaca,Taco Bell,https://s3-media2.fl.yelpcdn.com/bphoto/lARo0rDU0uOiECm4ambKcg/o.jpg,False,https://www.yelp.com/biz/taco-bell-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,19,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.0,['delivery'],$,"{'address1': '222 Elmira Road', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14851', 'country': 'US', 'state': 'NY', 'display_address': ['222 Elmira Road', 'Ithaca, NY 14851']}",+16072750193,(607) 275-0193,2439.6797890893677,42.4291509464534,-76.5074448059064,Ithaca,NY,14851
21,LEMfVFXQhYhnU1NVyleZuw,luna-inspired-street-food-ithaca-ithaca,Luna Inspired Street Food - Ithaca,https://s3-media3.fl.yelpcdn.com/bphoto/G_yuzkl1eo5M80LCZvpa2w/o.jpg,False,https://www.yelp.com/biz/luna-inspired-street-food-ithaca-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,128,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]",3.0,"['pickup', 'delivery']",$$,"{'address1': '310 Stewart Ave', 'address2': None, 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['310 Stewart Ave', 'Ithaca, NY 14850']}",+16072565862,(607) 256-5862,4318.893318825808,42.4417156,-76.4899934,Ithaca,NY,14850
22,bC3uxZuUamtFJOgFw_s4_w,chilis-ithaca,Chili's,https://s3-media2.fl.yelpcdn.com/bphoto/y48e2RjWkEZavp481Ew7iA/o.jpg,False,https://www.yelp.com/biz/chilis-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,31,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",3.0,[],$$,"{'address1': '608 S Meadow St', 'address2': None, 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['608 S Meadow St', 'Ithaca, NY 14850']}",+16072725004,(607) 272-5004,2778.4691879604616,42.43305,-76.50845,Ithaca,NY,14850
23,k_29K9WijS55n5qlqiNxYQ,cornell-dairy-bar-ithaca,Cornell Dairy Bar,https://s3-media4.fl.yelpcdn.com/bphoto/BWtkEfb5GdAN1HSnanRpPg/o.jpg,False,https://www.yelp.com/biz/cornell-dairy-bar-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,108,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],$,"{'address1': '411 Tower Rd', 'address2': '', 'address3': 'Stocking Hall - Department of Food Science', 'city': 'Ithaca', 'zip_code': '14853', 'country': 'US', 'state': 'NY', 'display_address': ['411 Tower Rd', 'Stocking Hall - Department of Food Science', 'Ithaca, NY 14853']}",+16072557660,(607) 255-7660,5732.237011071909,42.44794,-76.471392,Ithaca,NY,14853
24,j3bVVPDYdyT4A317HcT1pA,luna-inspired-street-food-ithaca-5,Luna Inspired Street Food,,False,https://www.yelp.com/biz/luna-inspired-street-food-ithaca-5?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,3,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,[],,"{'address1': '108  S Cayuga St', 'address2': None, 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['108  S Cayuga St', 'Ithaca, NY 14850']}",+16077930704,(607) 793-0704,3717.4874782925294,42.43922,-76.499229,Ithaca,NY,14850
25,0ZIaDoyJNEMQHyjOoI1OYQ,sangam-indian-cuisine-ithaca-2,Sangam Indian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/cbubu0wT5p26S5u9NfdtCQ/o.jpg,False,https://www.yelp.com/biz/sangam-indian-cuisine-ithaca-2?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,112,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"['pickup', 'delivery']",$$,"{'address1': '424 Eddy St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['424 Eddy St', 'Ithaca, NY 14850']}",+16072731006,(607) 273-1006,4430.152636616103,42.44221,-76.48765,Ithaca,NY,14850
26,3-p6T0OmjtxPOhg5Qn2B-Q,pronto-craft-pizza-and-artful-salads-ithaca,Pronto Craft Pizza & Artful Salads,https://s3-media2.fl.yelpcdn.com/bphoto/QsJNDaGCwG4xb94Ys6GAyA/o.jpg,False,https://www.yelp.com/biz/pronto-craft-pizza-and-artful-salads-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,7,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]",3.0,"['delivery', 'pickup']",,"{'address1': '118 Dryden Rd', 'address2': '', 'address3': None, 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['118 Dryden Rd', 'Ithaca, NY 14850']}",+16078820322,(607) 882-0322,4477.609862776978,42.44203,-76.486404,Ithaca,NY,14850
27,33nfauIJqAZb-Cy01BWwrw,cafe-dewitt-ithaca,Cafe Dewitt,https://s3-media1.fl.yelpcdn.com/bphoto/2KjTikNa05ysvc-xNgjTmw/o.jpg,False,https://www.yelp.com/biz/cafe-dewitt-ithaca?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,127,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"['delivery', 'pickup']",$$,"{'address1': '215 N Cayuga St', 'address2': '', 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['215 N Cayuga St', 'Ithaca, NY 14850']}",+16072733473,(607) 273-3473,3906.676408838297,42.440846907087646,-76.4985374,Ithaca,NY,14850
28,dtesrJjWXSIecOchzOcrfQ,collegetown-bagels-ithaca-2,Collegetown Bagels,https://s3-media1.fl.yelpcdn.com/bphoto/P7sRckN-LRH7NtPixRpEUw/o.jpg,False,https://www.yelp.com/biz/collegetown-bagels-ithaca-2?adjust_creative=By4LztDH6ULQMoOWW73Uag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=By4LztDH6ULQMoOWW73Uag,125,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,['delivery'],$,"{'address1': '301 E State St', 'address2': None, 'address3': '', 'city': 'Ithaca', 'zip_code': '14850', 'country': 'US', 'state': 'NY', 'display_address': ['301 E State St', 'Ithaca, NY 14850']}",+16072732848,(607) 273-2848,3864.4353597170852,42.439322,-76.495076,Ithaca,NY,14850
